鄉鎮市區,土地位置建物門牌,總價元,季度,縣市
頭份市,苗栗縣頭份市中正路３８９號五樓之三,7600000,2026Q1,苗栗縣
頭份市,苗栗縣頭份市中正路３９１號四樓之一,7550000,2026Q1,苗栗縣
頭份市,苗栗縣頭份市中正路３９１號五樓之一,7500000,2026Q1,苗栗縣
頭份市,苗栗縣頭份市中正路３９１號四樓之二,9500000,2026Q1,苗栗縣
頭份市,苗栗縣頭份市中正路３９１號三樓之三,10950000,2026Q1,苗栗縣
頭份市,苗栗縣頭份市中正路３９１號五樓之三,10900000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮中華里１７鄰大同街１９號三樓之一,10980000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮中華里１７鄰大同街１９號四樓之二,8800000,2026Q1,苗栗縣
公館鄉,苗栗縣公館鄉館東村１８鄰忠孝路１８１號,20840000,2026Q1,苗栗縣
公館鄉,苗栗縣公館鄉館東村１８鄰忠孝路１８９號,17830000,2026Q1,苗栗縣
頭份市,苗栗縣頭份市中正路３８９號四樓之二,9500000,2026Q1,苗栗縣
公館鄉,苗栗縣公館鄉館東村１８鄰忠孝路１７５巷２０號五樓之一,8130000,2026Q1,苗栗縣
公館鄉,苗栗縣公館鄉館東村１８鄰忠孝路１７５巷２０號五樓之三,9780000,2026Q1,苗栗縣
公館鄉,苗栗縣公館鄉館東村１８鄰忠孝路１７５巷１８號四樓之一,10550000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大埔里１鄰科學路１８０號四樓之五,10960000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大埔里１鄰科學路１８０號九樓之二,11100000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大埔里１鄰科學路１８０號十四樓之一,18460000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大埔里１鄰科學路１８２號六樓之五,10700000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大埔里１鄰科學路１８２號七樓之五,10850000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮照南里７鄰華東街３６號之５,25380000,2026Q1,苗栗縣
公館鄉,苗栗縣公館鄉館東村１８鄰忠孝路１８５號,17700000,2026Q1,苗栗縣
公館鄉,苗栗縣公館鄉館東村１８鄰忠孝路１７５巷２０號三樓之三,9490000,2026Q1,苗栗縣
公館鄉,苗栗縣公館鄉館東村１８鄰忠孝路１７５巷１８號四樓之二,11520000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大埔里１鄰科學路１８０號八樓之一,14680000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大埔里１鄰科學路１８０號四樓之二,10780000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大埔里１鄰科學路１８０號五樓之二,10770000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大埔里１鄰科學路１８０號五樓之五,10840000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大埔里１鄰科學路１８０號六樓之五,10700000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大埔里１鄰科學路１８０號七樓之六,11260000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大埔里１鄰科學路１８０號八樓之五,10910000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大埔里１鄰科學路１８０號九樓之五,10970000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大埔里１鄰科學路１８０號十樓之三,14660000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大埔里１鄰科學路１８０號十樓之五,11030000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大埔里１鄰科學路１８０號十一樓之三,14790000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大埔里１鄰科學路１８０號十二樓之三,15160000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大埔里１鄰科學路１８０號十三樓之三,16360000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大埔里１鄰科學路１８０號十四樓之五,11580000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大埔里１鄰科學路１８２號十一樓之三,14400000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大埔里１鄰科學路１８０號二樓之一,10810000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大埔里１鄰科學路１８０號三樓之五,10610000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大埔里１鄰科學路１８０號十四樓之二,11690000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大埔里１鄰科學路１８２號十樓之六,11480000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大埔里１鄰科學路１８２號十三樓之五,11560000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大埔里１鄰科學路１８２號十四樓之五,11580000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大埔里１鄰科學路１８２號五樓之五,10640000,2026Q1,苗栗縣
頭份市,苗栗縣頭份市中興路１５９號四樓之一,8600000,2026Q1,苗栗縣
頭份市,苗栗縣頭份市中正路３８９號三樓之三,7650000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大埔里１鄰科學路１８０號六樓之一,14760000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大埔里１鄰科學路１８０號七樓之一,14600000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大埔里１鄰科學路１８０號三樓之二,10300000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大埔里１鄰科學路１８０號七樓之三,14390000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大埔里１鄰科學路１８０號十二樓之二,11280000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大埔里１鄰科學路１８０號十二樓之五,11150000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大埔里１鄰科學路１８０號七樓之二,10990000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大埔里１鄰科學路１８２號三樓之二,10160000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大埔里１鄰科學路１８２號五樓之六,10780000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大埔里１鄰科學路１８２號七樓之六,11100000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大埔里１鄰科學路１８２號十樓之五,11030000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大埔里１鄰科學路１８２號十一樓之二,11180000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大埔里１鄰科學路１８２號八樓之五,10810000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大埔里１鄰科學路１８０號五樓之一,14560000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大埔里１鄰科學路１８０號六樓之三,14800000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大埔里１鄰科學路１８０號八樓之六,11260000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大埔里１鄰科學路１８０號十樓之二,11260000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大埔里１鄰科學路１８０號十三樓之一,14960000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大埔里１鄰科學路１８０號十三樓之五,11210000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大埔里１鄰科學路１８２號三樓之六,10750000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大埔里１鄰科學路１８２號十二樓之五,11250000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大埔里１鄰科學路１８２號十四樓之六,11760000,2026Q1,苗栗縣
公館鄉,苗栗縣公館鄉五谷村１２鄰五谷５２之２號三樓之三,6280000,2026Q1,苗栗縣
公館鄉,苗栗縣公館鄉五谷村１２鄰五谷５２之１號四樓之二,8180000,2026Q1,苗栗縣
公館鄉,苗栗縣公館鄉五谷村１２鄰五谷５２之２號四樓之二,6500000,2026Q1,苗栗縣
公館鄉,苗栗縣公館鄉五谷村１２鄰五谷５２之１號四樓之一,8080000,2026Q1,苗栗縣
苑裡鎮,苗栗縣苑裡鎮客庄里２０鄰世界路二段１３９號十一樓之３,13690000,2026Q1,苗栗縣
苗栗市,苗栗縣苗栗市北苗里８鄰橫車路９５號五樓之一,10800000,2026Q1,苗栗縣
頭份市,苗栗縣頭份市正隆路３５巷４３號,16000000,2026Q1,苗栗縣
頭份市,苗栗縣頭份市正隆路３５巷４５號,14680000,2026Q1,苗栗縣
頭份市,苗栗縣頭份市正隆路３５巷４７號,14680000,2026Q1,苗栗縣
頭份市,苗栗縣頭份市十街１００號四樓之三,12300000,2026Q1,苗栗縣
頭份市,苗栗縣頭份市中興路１５９號三樓之一,8690000,2026Q1,苗栗縣
頭份市,苗栗縣頭份市中興路１５９號三樓之二,8400000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮照南里７鄰華東街３６號之１,27380000,2026Q1,苗栗縣
頭份市,苗栗縣頭份市中興路１５９號五樓之一,9436531,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大埔里１鄰科學路１８０號十三樓之二,10590000,2026Q1,苗栗縣
公館鄉,苗栗縣公館鄉五谷村１２鄰五谷５２之１號三樓之一,8600000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大埔里１鄰科學路１８０號十一樓之二,11320000,2026Q1,苗栗縣
公館鄉,苗栗縣公館鄉五谷村１２鄰五谷５２之２號,6380000,2026Q1,苗栗縣
苗栗市,苗栗縣苗栗市北苗里８鄰橫車路９５號二樓之一,10500000,2026Q1,苗栗縣
苗栗市,苗栗縣苗栗市北苗里８鄰橫車路９５號三樓之二,10600000,2026Q1,苗栗縣
苗栗市,苗栗縣苗栗市北苗里８鄰橫車路９５號三樓之三,10600000,2026Q1,苗栗縣
苗栗市,苗栗縣苗栗市北苗里８鄰橫車路９５號四樓之二,10700000,2026Q1,苗栗縣
苗栗市,苗栗縣苗栗市北苗里８鄰橫車路９５號四樓之三,10700000,2026Q1,苗栗縣
苗栗市,苗栗縣苗栗市北苗里８鄰橫車路９５號五樓之二,10800000,2026Q1,苗栗縣
苗栗市,苗栗縣苗栗市北苗里８鄰橫車路９５號五樓之三,10800000,2026Q1,苗栗縣
頭份市,苗栗縣頭份市中興路１５９號四樓之二,7413283,2026Q1,苗栗縣
苗栗市,苗栗縣苗栗市福麗里３９鄰國華路１１３８巷２８號八樓之一,12300000,2026Q1,苗栗縣
頭份市,苗栗縣頭份市十街１００號三樓之一,11500000,2026Q1,苗栗縣
頭份市,苗栗縣頭份市中興路１５９號四樓之三,8055174,2026Q1,苗栗縣
頭份市,苗栗縣頭份市中興路１５９號三樓之三,8105394,2026Q1,苗栗縣
頭份市,苗栗縣頭份市十街１００號四樓之一,11500000,2026Q1,苗栗縣
頭份市,苗栗縣頭份市中興路１５９號二樓之一,7625884,2026Q1,苗栗縣
頭份市,苗栗縣頭份市十街１００號二樓之二,8680000,2026Q1,苗栗縣
頭份市,苗栗縣頭份市十街１００號二樓之三,11680000,2026Q1,苗栗縣
頭份市,苗栗縣頭份市中興路１５９號七樓之三,9006271,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮新南里１１鄰五谷街７０巷１５號三樓之五,7560000,2026Q1,苗栗縣
頭份市,苗栗縣頭份市中正一路１０７號四樓之七,6800000,2026Q1,苗栗縣
頭份市,苗栗縣頭份市中興路１５９號四樓之五,8173550,2026Q1,苗栗縣
頭份市,苗栗縣頭份市尖豐路５６３巷５弄９９號,9800000,2026Q1,苗栗縣
頭份市,苗栗縣頭份市中興路１５９號七樓之一,9510000,2026Q1,苗栗縣
苗栗市,苗栗縣苗栗市福麗里３９鄰國華路１１３８巷２８號四樓之三,11800000,2026Q1,苗栗縣
苗栗市,苗栗縣苗栗市福麗里３９鄰國華路１１３８巷２８號五樓之三,11700000,2026Q1,苗栗縣
苗栗市,苗栗縣苗栗市福麗里３９鄰國華路１１３８巷２８號七樓之二,11300000,2026Q1,苗栗縣
頭份市,苗栗縣頭份市中興路１５９號三樓之五,8002784,2026Q1,苗栗縣
苗栗市,苗栗縣苗栗市福麗里３９鄰國華路１１３８巷２８號十一樓之五,14100000,2026Q1,苗栗縣
頭份市,苗栗縣頭份市尖豐路５６３巷５弄９號,10180000,2026Q1,苗栗縣
頭份市,苗栗縣頭份市尖豐路５６３巷５弄９１號,9550000,2026Q1,苗栗縣
頭份市,苗栗縣頭份市尖豐路５６３巷５弄９３號,9380000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮龍山里１９鄰龍昇街１８７巷２８號八樓之一,4200000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮龍山里１９鄰龍昇街１８７巷２８號三樓之五,6600000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮龍山里１９鄰龍昇街１８７巷２８號三樓之二,3600000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮龍山里１９鄰龍昇街１８７巷２８號三樓之一,3600000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮龍山里１９鄰龍昇街１８７巷２８號六樓之二,3700000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮龍山里１９鄰龍昇街１８７巷２８號二樓之一,3600000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮龍山里１９鄰龍昇街１８７巷２８號十樓之二,4200000,2026Q1,苗栗縣
苑裡鎮,苗栗縣苑裡鎮客庄里２０鄰世界路二段１３９號三樓之２,11180000,2026Q1,苗栗縣
苑裡鎮,苗栗縣苑裡鎮客庄里２０鄰世界路二段１３９號六樓之２,11500000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮龍山里１９鄰龍昇街１８７巷２８號五樓之二,3700000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮龍山里１９鄰龍昇街１８７巷２８號七樓之一,3800000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮龍山里１９鄰龍昇街１８７巷２８號四樓之二,3600000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮龍山里１９鄰龍昇街１８７巷２８號三樓之三,3600000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮龍山里１９鄰龍昇街１８７巷２８號四樓之一,3600000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大埔里２鄰科專六路３５８號,29521655,2026Q1,苗栗縣
頭份市,苗栗縣頭份市文化街３２巷８８號三樓,9900000,2026Q1,苗栗縣
頭份市,苗栗縣頭份市蟠桃里１７鄰中興路２４８號三樓,36940000,2026Q1,苗栗縣
苑裡鎮,苗栗縣苑裡鎮客庄里２０鄰世界路二段１３９號十一樓之５,12780000,2026Q1,苗栗縣
苑裡鎮,苗栗縣苑裡鎮客庄里２０鄰世界路二段１３９號十樓之１,12480000,2026Q1,苗栗縣
通霄鎮,苗栗縣通霄鎮平安里７鄰平新路１５２巷３弄１０號,2200000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮山佳里３鄰光復路４１１巷１號七樓之二,8500000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮山佳里３鄰光復路４１１巷１號五樓之三,7350000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大厝里２８鄰守法街５號十樓之十,4800000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大厝里２８鄰守法街５號七樓之七,4750000,2026Q1,苗栗縣
竹南鎮,苗栗縣竹南鎮大厝里２８鄰守法街５號五樓之七,4580000,2026Q1,苗栗縣
卓蘭鎮,苗栗縣卓蘭鎮西坪里１０鄰西坪１１７之１０號,12000000,2026Q1,苗栗縣
竹山鎮,南投縣竹山鎮鯉南路１９之２１號,900000,2026Q1,南投縣
草屯鎮,南投縣草屯鎮自由街１２巷７號,1200000,2026Q1,南投縣
草屯鎮,南投縣草屯鎮玉屏路１８０之３９號,2500000,2026Q1,南投縣
埔里鎮,南投縣埔里鎮開南路２３號,5600000,2026Q1,南投縣
南投市,南投縣南投市自強路５６巷１５弄１號,7500000,2026Q1,南投縣
名間鄉,南投縣名間鄉虎坑巷４５之６號,2400000,2026Q1,南投縣
竹山鎮,南投縣竹山鎮集山路三段３００號,9200000,2026Q1,南投縣
名間鄉,南投縣名間鄉小崎巷２５之７號,7100000,2026Q1,南投縣
南投市,南投縣南投市營北路１９６巷６號,35880000,2026Q1,南投縣
竹山鎮,南投縣竹山鎮建國路１７９號三樓之２,4100000,2026Q1,南投縣
南投市,南投縣南投市復興路６５０之１號二樓,3800000,2026Q1,南投縣
草屯鎮,南投縣草屯鎮自由街１２巷７號,300000,2026Q1,南投縣
埔里鎮,南投縣埔里鎮樹人一街２４３巷８號十二樓之１,4300000,2026Q1,南投縣
埔里鎮,南投縣埔里鎮中山路二段５７號,17000000,2026Q1,南投縣
竹山鎮,南投縣竹山鎮建國路１７９號四樓之１,6520000,2026Q1,南投縣
竹山鎮,南投縣竹山鎮集山路三段１４２號,6000000,2026Q1,南投縣
名間鄉,南投縣名間鄉員集路１之６號,33024811,2026Q1,南投縣
名間鄉,南投縣名間鄉員集路１之１１號,36633571,2026Q1,南投縣
名間鄉,南投縣名間鄉員集路１之１１號,26455000,2026Q1,南投縣
國姓鄉,南投縣國姓鄉東門巷５１號,3000000,2026Q1,南投縣
埔里鎮,南投縣埔里鎮九成街１１７巷２２弄１０號,2900000,2026Q1,南投縣
竹山鎮,南投縣竹山鎮建國路１７９號七樓之１,6500000,2026Q1,南投縣
國姓鄉,南投縣國姓鄉東門巷４２號,3500000,2026Q1,南投縣
埔里鎮,南投縣埔里鎮東潤路５６巷５號,12000000,2026Q1,南投縣
埔里鎮,南投縣埔里鎮中正路４９２號,24800000,2026Q1,南投縣
竹山鎮,南投縣竹山鎮橫街５２號,4500000,2026Q1,南投縣
草屯鎮,南投縣草屯鎮芬草路三段６３巷７號,7000000,2026Q1,南投縣
草屯鎮,南投縣草屯鎮富德街５１巷３６號,21000000,2026Q1,南投縣
草屯鎮,南投縣草屯鎮富德街５１巷３２號,16000000,2026Q1,南投縣
埔里鎮,南投縣埔里鎮中正三路８４巷５號,5500000,2026Q1,南投縣
埔里鎮,南投縣埔里鎮中山路四段１８０號,4200000,2026Q1,南投縣
竹山鎮,南投縣竹山鎮建國路１７９號五樓之１,6250000,2026Q1,南投縣
竹山鎮,南投縣竹山鎮大義街１２３巷１８號,8800000,2026Q1,南投縣
竹山鎮,南投縣竹山鎮建國路１７９號五樓之３,4800000,2026Q1,南投縣
竹山鎮,南投縣竹山鎮建國路１７９號六樓之２,4950000,2026Q1,南投縣
竹山鎮,南投縣竹山鎮建國路１７９號七樓之２,4820000,2026Q1,南投縣
竹山鎮,南投縣竹山鎮建國路１７９號七樓之３,4800000,2026Q1,南投縣
名間鄉,南投縣名間鄉華山街４巷１１號,8000000,2026Q1,南投縣
南投市,南投縣南投市華陽路４０１巷１９弄３６號七樓之３,8800000,2026Q1,南投縣
南投市,南投縣南投市千秋路３７０巷３８弄６號,17000000,2026Q1,南投縣
草屯鎮,南投縣草屯鎮民生路９３巷６弄１２號,9000000,2026Q1,南投縣
竹山鎮,南投縣竹山鎮下橫街２６之６號三樓之１,4900000,2026Q1,南投縣
南投市,南投縣南投市文林路８９巷１６號,5000000,2026Q1,南投縣
南投市,南投縣南投市中山街３８號二樓之３,1450000,2026Q1,南投縣
埔里鎮,南投縣埔里鎮新生路２７之３號,23800000,2026Q1,南投縣
南投市,南投縣南投市東山路４０１之６號,8000000,2026Q1,南投縣
埔里鎮,南投縣埔里鎮中華路５８之１０號十二樓,9600000,2026Q1,南投縣
埔里鎮,南投縣埔里鎮九成街１１８巷１７號,3500000,2026Q1,南投縣
埔里鎮,南投縣埔里鎮隆生路９０之５號,6160000,2026Q1,南投縣
草屯鎮,南投縣草屯鎮富中路１０９巷１９弄１２號,12500000,2026Q1,南投縣
鹿谷鄉,南投縣鹿谷鄉中寮路５２之８號五樓之３,5000000,2026Q1,南投縣
草屯鎮,南投縣草屯鎮富中路１３３號,11000000,2026Q1,南投縣
埔里鎮,南投縣埔里鎮北平街１３６號七樓之６,10950000,2026Q1,南投縣
竹山鎮,南投縣竹山鎮中山路１之４７號,5000000,2026Q1,南投縣
南投市,南投縣南投市祖祠路８０巷８之７號,9460000,2026Q1,南投縣
南投市,南投縣南投市復興路４５３號,8000000,2026Q1,南投縣
名間鄉,南投縣名間鄉華山街７７巷１７號,4275000,2026Q1,南投縣
南投市,南投縣南投市建國路１２１巷７弄２０號,16000000,2026Q1,南投縣
埔里鎮,南投縣埔里鎮忠勤路１之１號,7300000,2026Q1,南投縣
南投市,南投縣南投市南崗一路１４３號,12450000,2026Q1,南投縣
南投市,南投縣南投市復興路６０６巷１６號,13000000,2026Q1,南投縣
埔里鎮,南投縣埔里鎮東潤路２６巷６弄１號,4500000,2026Q1,南投縣
埔里鎮,南投縣埔里鎮愛華街４號,7200000,2026Q1,南投縣
草屯鎮,南投縣草屯鎮敦和路１３３號八樓之３,8800000,2026Q1,南投縣
埔里鎮,南投縣埔里鎮中正路９８１號,35000000,2026Q1,南投縣
竹山鎮,南投縣竹山鎮集山路三段１７５巷３７號七樓之１,5120000,2026Q1,南投縣
南投市,南投縣南投市自強一街２８號,19000000,2026Q1,南投縣
草屯鎮,南投縣草屯鎮新富路１２９號八樓之５,6830000,2026Q1,南投縣
草屯鎮,南投縣草屯鎮芬草路二段７４２號,8900000,2026Q1,南投縣
南投市,南投縣南投市三和二路９０號,9100000,2026Q1,南投縣
南投市,南投縣南投市文化路７０７巷１弄５８號,14890000,2026Q1,南投縣
草屯鎮,南投縣草屯鎮富林路三段８巷３號,20260000,2026Q1,南投縣
草屯鎮,南投縣草屯鎮虎山路威虎巷１３弄２６號,17500000,2026Q1,南投縣
魚池鄉,南投縣魚池鄉中山路２１２號,12800000,2026Q1,南投縣
竹山鎮,南投縣竹山鎮和育巷１４６號,8200000,2026Q1,南投縣
竹山鎮,南投縣竹山鎮枋坪巷２之３５弄１號三樓之２,1280000,2026Q1,南投縣
南投市,南投縣南投市南新路３４１巷３６號,15900000,2026Q1,南投縣
草屯鎮,南投縣草屯鎮中正路５６７之６號五樓之１,2520000,2026Q1,南投縣
草屯鎮,南投縣草屯鎮富中路６７號二樓,5500000,2026Q1,南投縣
埔里鎮,南投縣埔里鎮西安路二段３０１巷３６號,8500000,2026Q1,南投縣
南投市,南投縣南投市彰南路三段３９８巷２號五樓之２,3680000,2026Q1,南投縣
名間鄉,南投縣名間鄉華山街６３號,5690000,2026Q1,南投縣
草屯鎮,南投縣草屯鎮加老東路４３巷３弄３８號,6700000,2026Q1,南投縣
草屯鎮,南投縣草屯鎮太平路一段５２３號四樓之５,2800000,2026Q1,南投縣
埔里鎮,南投縣埔里鎮中正路９８６之１號,18180000,2026Q1,南投縣
竹山鎮,南投縣竹山鎮鯉南路１１６之７４號三樓,2780000,2026Q1,南投縣
竹山鎮,南投縣竹山鎮鯉南路３２之３號,6400000,2026Q1,南投縣
竹山鎮,南投縣竹山鎮永豐街４５號,12000000,2026Q1,南投縣
南投市,南投縣南投市文化路１３７巷２弄３６號,7900000,2026Q1,南投縣
埔里鎮,南投縣埔里鎮中正路３６９號八樓之２,2652000,2026Q1,南投縣
埔里鎮,南投縣埔里鎮中正路９８６之２２號,19060000,2026Q1,南投縣
鹿谷鄉,南投縣鹿谷鄉中正路二段３８５號,11000000,2026Q1,南投縣
草屯鎮,南投縣草屯鎮御富路３２３巷７號,14080000,2026Q1,南投縣
草屯鎮,南投縣草屯鎮順山路３９號,11200000,2026Q1,南投縣
草屯鎮,南投縣草屯鎮新富路１２９號七樓之２,8450000,2026Q1,南投縣
鹿谷鄉,南投縣鹿谷鄉中寮路５２之８號三樓之３,3000000,2026Q1,南投縣
南投市,南投縣南投市信義街１號五樓之４,3750000,2026Q1,南投縣
竹山鎮,南投縣竹山鎮集山路三段９１６巷６號,7300000,2026Q1,南投縣
竹山鎮,南投縣竹山鎮大忠路４３７號,9100000,2026Q1,南投縣
埔里鎮,南投縣埔里鎮文光巷１８號,21000000,2026Q1,南投縣
埔里鎮,南投縣埔里鎮忠孝三路２５號,23000000,2026Q1,南投縣
竹山鎮,南投縣竹山鎮竹山路７之１號,4184000,2026Q1,南投縣
南投市,南投縣南投市建國路８２之１號,9500000,2026Q1,南投縣
名間鄉,南投縣名間鄉田寮巷１２之３７號,4200000,2026Q1,南投縣
草屯鎮,南投縣草屯鎮博愛路２７７號十二樓之１,11300000,2026Q1,南投縣
埔里鎮,南投縣埔里鎮中山路三段７３５號,1700000,2026Q1,南投縣
南投市,南投縣南投市中興路二街２５之３號,5500000,2026Q1,南投縣
草屯鎮,南投縣草屯鎮坪巷９之４８號二樓之１,8150000,2026Q1,南投縣
埔里鎮,南投縣埔里鎮愛蘭路４８號,4800000,2026Q1,南投縣
埔里鎮,南投縣埔里鎮北平街１３６號十樓之３,11220000,2026Q1,南投縣
草屯鎮,南投縣草屯鎮平等街１７７號七樓之８,4700000,2026Q1,南投縣
埔里鎮,南投縣埔里鎮西安路三段１６７巷４７號,12100000,2026Q1,南投縣
鹿谷鄉,南投縣鹿谷鄉中和巷１９號,3300000,2026Q1,南投縣
南投市,南投縣南投市竹林路一街２０號,9500000,2026Q1,南投縣
埔里鎮,南投縣埔里鎮信義路９０２巷６號十三樓之２,5200000,2026Q1,南投縣
中寮鄉,南投縣中寮鄉頂城巷４２之８號,16800000,2026Q1,南投縣
南投市,南投縣南投市忠孝五街３６號三樓之３,4000000,2026Q1,南投縣
竹山鎮,南投縣竹山鎮建國路１４５號,12600000,2026Q1,南投縣
名間鄉,南投縣名間鄉彰南路４０５之２號,7000000,2026Q1,南投縣
埔里鎮,南投縣埔里鎮福興路２４之２號,4000000,2026Q1,南投縣
埔里鎮,南投縣埔里鎮中山路三段８１號,10500000,2026Q1,南投縣
鹿谷鄉,南投縣鹿谷鄉民生巷１２之６號,17000000,2026Q1,南投縣
草屯鎮,南投縣草屯鎮碧山路１１７３巷４弄３號,4150000,2026Q1,南投縣
草屯鎮,南投縣草屯鎮僑光街１７號,5350000,2026Q1,南投縣
埔里鎮,南投縣埔里鎮六合北路６７號,12500000,2026Q1,南投縣
竹山鎮,南投縣竹山鎮雲林新村一路２６５號,3630000,2026Q1,南投縣
草屯鎮,南投縣草屯鎮虎山路４２４巷２之１號四樓,12600000,2026Q1,南投縣
草屯鎮,南投縣草屯鎮虎山路４２４巷２之１號,5250000,2026Q1,南投縣
草屯鎮,南投縣草屯鎮玉成路７０巷５４之１號,2500000,2026Q1,南投縣
草屯鎮,南投縣草屯鎮玉成路７０巷５４之１號,2500000,2026Q1,南投縣
草屯鎮,南投縣草屯鎮墩煌路二段２２０巷１１弄２號三樓,5000000,2026Q1,南投縣
竹山鎮,南投縣竹山鎮鯉南路２３９之９號,3500000,2026Q1,南投縣
南投市,南投縣南投市彰南路一段４５０號,13800000,2026Q1,南投縣
南投市,南投縣南投市文化路７０７巷１弄６５號三樓之３,8080000,2026Q1,南投縣
草屯鎮,南投縣草屯鎮育英街１４６號,8180000,2026Q1,南投縣
南投市,南投縣南投市南崗二路２２９巷４５號,4880000,2026Q1,南投縣
名間鄉,南投縣名間鄉小崎巷１９之１０號,2500000,2026Q1,南投縣
南投市,南投縣南投市彰南路三段１２１１巷１８號四樓之６,7400000,2026Q1,南投縣
埔里鎮,南投縣埔里鎮北平街１３６號七樓之５,10950000,2026Q1,南投縣
草屯鎮,南投縣草屯鎮碧峰路５０１巷５９弄２７號三樓,10400000,2026Q1,南投縣
南投市,南投縣南投市平山一路三街５１號,21000000,2026Q1,南投縣
名間鄉,南投縣名間鄉彰南路１４３之２０之２０號,5100000,2026Q1,南投縣
